代码,基金,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日,,,,,,手续费,,
000932,前海开源睿远稳健增利混合A,QHKYRYWJZLHHA,2021-11-01,1.38,1.6350,-0.07,-0.14,0.22,1.40,2.91,6.65,20.95,38.85,3.99,68.84,2015-01-14,1,6.8217,1.20%,0.12%,1,0.12%,1,47.98
000931,国寿安保尊益信用纯债债券,GSABZYXYCZZQ,2021-11-01,1.1197,1.3297,0.09,0.31,0.50,1.15,3.12,5.61,11.05,18.06,4.64,36.76,2015-01-22,1,5.2910,0.60%,0.06%,1,0.06%,1,22.33
000928,中融国企改革混合,ZRGQGGHH,2021-11-01,2.09,2.09,0.58,0.53,7.68,1.51,14.08,25,95.33,136.43,9.42,109,2014-12-16,1,21.2121,1.50%,0.15%,1,0.15%,1,127.92
000926,中信建投睿信灵活配置混合A,ZXJTRXLHPZHHA,2021-11-01,0.9823,0.9823,-2.01,-2.99,-1.84,-6.88,-14.58,-2.60,34.32,53.15,-7.68,-1.77,2015-02-03,1,1.0671,1.20%,0.12%,1,0.12%,1,-6.54
000925,汇添富外延增长股票A,HTFWYZZGPA,2021-11-01,1.8320,1.8320,0.11,-0.22,3.97,-2.19,2.12,16.54,68.85,121.26,6.76,83.20,2014-12-08,1,12.4688,1.50%,0.15%,1,0.15%,1,64.45
000924,宝盈先进制造混合A,BYXJZZHHA,2021-11-01,3.5870,3.8990,0.50,3.07,7.62,9.09,33.69,64.09,188.51,355.30,39.30,354.62,2014-12-17,1,50.5669,1.50%,0.15%,1,0.15%,1,263.98
000916,前海开源股息率100强股票,QHKYGXL100QGP,2021-11-01,1.8110,2.1120,0.22,-2.69,-4.53,7.61,9.10,24.98,58.72,88.65,17.37,133.89,2015-01-13,1,26.1403,1.50%,0.15%,1,0.15%,1,74.29
000914,中加纯债债券,ZJCZZQ,2021-11-01,1.0832,1.4978,0.04,0.15,0.31,0.84,2.70,4.36,9.48,16.84,4.39,41.10,2014-12-17,1,4.4734,0.60%,0.06%,1,0.06%,1,28.71
000913,农银医疗保健股票,NYYLBJGP,2021-11-01,2.7092,2.7092,-3.39,-6.59,-13.03,-13.75,-14.65,-1.01,69.02,191.97,-2.97,170.92,2015-02-10,1,7.0833,1.50%,0.15%,1,0.15%,1,138.07
000911,鑫元合丰纯债A,XYHFCZA,2021-11-01,1.0373,1.3809,0.09,0.20,-0.15,0.14,1.96,4.11,6.34,10.26,2.77,39.15,2014-12-16,1,4.1297,0.40%,0.04%,1,0.04%,1,9.83
000910,鑫元合丰纯债C,XYHFCZC,2021-11-01,1.0347,1.2731,0.08,0.19,-0.16,0.11,1.89,4.01,6.11,9.90,2.68,28.31,2014-12-16,1,4.0315,,0.00%,,,,17.31
000899,华富恒稳纯债债券C,HFHWCZZQC,2021-11-01,1.1115,1.2565,0.06,0.12,0.04,0.28,1.34,3.08,5.82,8.74,2.10,26.03,2014-12-17,1,3.1951,,0.00%,,,,15.20
000898,华富恒稳纯债债券A,HFHWCZZQA,2021-11-01,1.1308,1.2958,0.06,0.13,0.07,0.38,1.73,3.68,6.82,10.26,2.63,30.11,2014-12-17,1,3.7852,0.80%,0.08%,1,0.08%,1,17.85
000897,鑫元聚鑫收益增强债C,XYJXSYZQZC,2021-11-01,0.9976,1.0576,0.01,0.21,0.86,-1.25,-0.54,1.13,-0.79,7.03,-1.71,5.43,2014-12-02,1,-1.5916,,0.00%,,,,9.27
000896,鑫元聚鑫收益增强债A,XYJXSYZQZA,2021-11-01,1.0258,1.0858,0.01,0.21,0.89,-1.16,-0.34,1.52,0,8.33,-1.39,8.40,2014-12-02,1,-1.1926,0.60%,0.06%,1,0.06%,1,11.62
000893,工银创新动力股票,GYCXDLGP,2021-11-01,0.9170,0.9170,0.77,-1.29,-0.97,8.91,4.68,18.63,52.58,87.91,11.83,-8.30,2014-12-11,1,16.2879,1.50%,0.15%,1,0.15%,1,-1.08
000892,九泰天宝灵活配置混合A,JTTBLHPZHHA,2021-11-01,1.4680,1.6050,-0.14,-0.20,-2.85,-9.55,-4.43,10.88,18.20,27.43,-1.74,63.18,2015-07-23,1,6.7358,1.50%,0.15%,1,0.15%,1,50.67
000884,民生加银优选股票,MSJYYXGP,2021-11-01,2.4860,2.88,-1.93,-1.07,4.54,0.73,-0.44,16.32,89.97,148.89,0.65,190.46,2014-12-19,1,12.2484,1.50%,0.15%,1,0.15%,1,174.02
000880,富国研究精选灵活配置混合,FGYJJXLHPZHH,2021-11-01,2.2620,2.2620,-0.75,0.40,1.43,5.31,-11.19,-1.05,57.85,96.18,-6.84,126.20,2014-12-12,1,-0.8741,1.50%,0.15%,1,0.15%,1,63.32
000879,中海医药健康产业精选混合C,ZHYYJKCYJXHHC,2021-11-01,2.0220,2.8270,-2.46,-4.89,-9.89,-4.44,-9.46,4.16,49.99,123.07,-3.56,200.70,2014-12-17,1,9.5651,,0.00%,,,,164.70
000878,中海医药健康产业精选混合A,ZHYYJKCYJXHHA,2021-11-01,2.1670,2.9720,-2.48,-4.91,-9.86,-4.20,-9.02,5.19,52.97,128.70,-2.79,216.52,2014-12-17,1,10.6437,1.50%,0.15%,1,0.15%,1,173.10
000877,华泰柏瑞量化优选混合,HTBRLHYXHH,2021-11-01,1.7704,2.2123,0.30,-1.22,-0.32,1.43,0.25,8.73,36.11,68.39,1.89,140.48,2014-12-17,1,5.2824,1.50%,0.15%,1,0.15%,1,75.29
000876,建信稳定得利债券C,JXWDDLZQC,2021-11-01,1.4550,1.4550,0.14,0.14,0.07,1.61,2.39,6.59,13.67,19.65,4.60,45.50,2014-12-02,1,6.3004,,0.00%,,,,27.30
000875,建信稳定得利债券A,JXWDDLZQA,2021-11-01,1.4960,1.4960,0.13,0.13,0.07,1.70,2.61,7.01,14.55,21.13,4.91,49.60,2014-12-02,1,6.7287,0.80%,0.08%,1,0.08%,1,29.86
000870,嘉实新收益混合,JSXSYHH,2021-11-01,2.3330,2.6460,-1.60,-1.69,-4.07,-8.83,-5.32,11.63,85.90,146.62,-3.87,192.55,2014-12-10,1,13.0250,0.60%,0.06%,1,0.06%,1,73
000867,华宝品质生活股票,HBPZSHGP,2021-11-01,2.1230,2.1730,-0.14,-0.38,-0.05,-0.14,4.58,22.58,87.88,168.39,6.31,119.58,2015-01-21,1,22.3174,1.50%,0.15%,1,0.15%,1,152.14
000866,华宝制造股票,HBZZGP,2021-11-01,2.5420,2.5420,0.51,-0.70,1.44,7.76,17.03,33.23,126.76,167.58,21.22,154.20,2014-12-10,1,27.8950,1.50%,0.15%,1,0.15%,1,80.93
000859,融通通瑞债券C,RTTRZQC,2021-11-01,1.2410,1.2410,0.32,0.57,1.31,3.07,8.86,13.02,23.12,21.19,8.86,24.10,2014-11-14,1,10.5691,,0.00%,,,,20.72
000854,鹏华养老产业股票,PHYLCYGP,2021-11-01,3.7910,3.7910,-1.79,-2.09,-1.28,-0.11,-6.99,7.91,71,203.52,-7.54,279.10,2014-12-02,1,11.1143,1.50%,0.15%,1,0.15%,1,215.13
000850,汇丰晋信双核策略混合C,HFJXSHCLHHC,2021-11-01,1.5440,2.3870,0.57,-0.62,-1.81,-1.15,-3.55,2,44.16,57.70,-5.50,194.71,2014-11-26,1,-0.7112,,0.00%,,,,71.23
000849,汇丰晋信双核策略混合A,HFJXSHCLHHA,2021-11-01,1.5747,2.4177,0.57,-0.61,-1.76,-1.02,-3.30,2.52,45.68,60.16,-5.10,199.84,2014-11-26,1,-0.2122,1.50%,0.15%,1,0.15%,1,75.29
000845,国投瑞银信息消费混合,GTRYXXXFHH,2021-11-01,1.19,2.1320,0.76,-0.42,1.62,2.94,-4.49,-0.77,27.11,68.47,-5.71,144.54,2014-12-03,1,-3.2084,1.50%,0.15%,1,0.15%,1,43.09
000840,上投摩根纯债丰利债券C,STMGCZFLZQC,2021-11-01,1.0251,1.1917,0.03,0.08,0.13,0.43,1.62,3.17,5.59,9.60,2.35,20.55,2014-11-18,1,3.1712,,0.00%,,,,8.42
000839,上投摩根纯债丰利债券A,STMGCZFLZQA,2021-11-01,1.0232,1.2046,0.03,0.08,0.14,0.45,1.67,3.28,5.89,10.01,2.45,22.05,2014-11-18,1,3.2819,0.80%,0.08%,1,0.08%,1,9.15
000835,华润元大富时中国A50指数A,HRYDFSZGA50ZSA,2021-11-01,2.9583,2.9583,-0.61,-2.17,2.28,7.02,-1.57,12.06,45.66,91.48,-0.34,195.83,2014-11-20,1,11.7862,1.20%,0.12%,1,0.12%,1,130.04
000834,大成纳斯达克100,DCNSDK100,2021-10-29,3.4770,3.4770,0.38,3.02,6.10,3.48,11.73,32.26,72.47,108.20,19.81,247.70,2014-11-13,1,21.8784,1.20%,0.12%,1,0.12%,1,185.47
000833,易方达富华纯债C,YFDFHCZC,2021-11-01,1.0080,1.0260,0.08,0.23,0.33,0.48,1.66,,,,2.47,2.61,2017-06-15,1,,,0.00%,,,,
000831,工银医疗保健股票,GYYLBJGP,2021-11-01,3.8190,3.8190,-4.05,-4.60,-8.96,-6.05,-6.94,22.17,99.32,203.10,14.62,281.90,2014-11-18,1,26.7778,1.50%,0.15%,1,0.15%,1,183.31
000828,泰达转型机遇股票A,TDZXJYGPA,2021-11-01,4.0510,4.2710,-0.39,7.08,13.66,15.45,83.05,140.27,284.35,531,79.57,386.79,2014-11-18,1,106.6707,1.20%,0.12%,1,0.12%,1,361.39
000827,广发百发100指数E,GFBF100ZSE,2021-11-01,1.6430,2.0030,-0.42,-0.24,3.20,-3.86,6,14.10,52.41,117.62,7.11,110.33,2014-10-30,1,9.5524,0.60%,0.06%,1,0.06%,1,71.50
000826,广发百发100指数A,GFBF100ZSA,2021-11-01,1.6450,2.0050,-0.48,-0.30,3.13,-3.91,5.92,14.08,52.31,117.59,7.10,110.55,2014-10-30,1,9.5333,1.20%,0.12%,1,0.12%,1,71.35
000825,圆信永丰双利C,YXYFSLC,2021-11-01,1.2020,2.7840,0.25,-0.66,1.61,-9.21,-3.77,21.12,59.99,113.88,10.23,307.96,2014-11-19,1,15.4251,,0.00%,,,,100.25
000824,圆信永丰双利A,YXYFSLA,2021-11-01,1.2060,2.8870,0.33,-0.58,1.69,-8.98,-3.28,22.26,62.72,119.44,11.05,339.69,2014-11-19,1,16.4667,1.50%,0.15%,1,0.15%,1,109.48
000823,银华高端制造业混合,YHGDZZYHH,2021-11-01,1.8920,1.8920,-0.21,2.05,8.24,-0.68,24.23,44.65,117.22,180.30,24.47,89.20,2014-11-13,1,33.6090,1.50%,0.15%,1,0.15%,1,134.45
000822,东海美丽中国灵活配置混合,DHMLZGLHPZHH,2021-11-01,1.61,1.61,-0.31,0.25,1.19,-4.79,11.42,20.42,59.72,116.69,14.43,61,2014-11-14,1,16.1004,1.50%,0.15%,1,0.15%,1,61.32
000814,鑫元合享纯债C,XYHXCZC,2021-11-01,1.0665,1.2850,0.13,0.30,0,0.31,1.33,3.11,5.54,6.80,1.90,28.38,2014-10-15,1,3.0720,,0.00%,,,,16.16
000812,富国收益增强债券C,FGSYZQZQC,2021-11-01,1.4440,1.6390,0.14,-0.69,-1.63,-2.96,0.32,7.98,30.19,33.28,3.71,68.11,2014-10-28,1,8.2701,,0.00%,,,,36.45
000810,富国收益增强债券A,FGSYZQZQA,2021-11-01,1.4930,1.6880,0.13,-0.60,-1.58,-2.80,0.58,8.47,31.36,34.98,4.08,73.31,2014-10-28,1,8.6733,0.80%,0.08%,1,0.08%,1,39.54
000809,招商招利1个月期理财债券B,ZSZL1GYQLCZQB,2021-11-01,1.0355,1.0355,0.02,0.04,0.15,0.44,0.96,2.20,,,1.67,3.55,2014-09-25,1,2.1825,,0.00%,,,,
000805,中银新经济灵活配置混合,ZYXJJLHPZHH,2021-11-01,2.0420,2.0420,0.89,-1.45,-0.78,0.59,6.08,20.97,77.72,136.62,8.73,104.20,2014-09-30,1,20.5607,1.50%,0.15%,1,0.15%,1,45.34
000804,中信建投稳利混合A,ZXJTWLHHA,2021-11-01,1.2520,1.4921,0.55,0.83,1.94,2.15,1.47,5.84,14.06,21.05,2.95,55.71,2014-09-26,1,6.5299,0.80%,0.08%,1,0.08%,1,25.20
000803,工银研究精选股票,GYYJJXGP,2021-11-01,3.4880,3.4880,0.81,-1.72,-0.85,9.79,7.99,31.28,139.23,213.11,11.40,248.80,2014-10-23,1,35.4713,1.50%,0.15%,1,0.15%,1,167.48
000802,中金纯债C,ZJCZC,2021-11-01,1.14,1.2417,0.08,0.32,0.25,0.44,1.06,1.69,4.78,7.84,1.79,24.88,2014-11-04,1,1.3559,,0.00%,,,,13.63
000801,中金纯债A,ZJCZA,2021-11-01,1.1668,1.2786,0.09,0.33,0.28,0.59,1.28,2.08,5.59,9.23,2.17,28.78,2014-11-04,1,1.8039,0.80%,0.08%,1,0.08%,1,16.02
000800,华商未来主题混合,HSWLZTHH,2021-11-01,1.0080,1.0080,-1.08,-0.69,2.02,1.51,23.83,20.86,45.88,74.39,13.51,0.80,2014-10-14,1,9.3333,1.50%,0.15%,1,0.15%,1,-15.65
000796,宝盈睿丰创新混合C,BYRFCXHHC,2021-11-01,2.9960,2.9960,2.85,3.10,11.83,10.27,36.43,39.93,117.10,225.65,26.95,199.60,2014-09-26,1,25.1713,,0.00%,,,,96.72
000794,宝盈睿丰创新混合A/B,BYRFCXHHAB,2021-11-01,3.3680,3.3680,2.84,3.09,11.89,10.50,37.02,41.10,120.56,233.80,27.77,236.80,2014-09-26,1,26.1368,1.20%,0.12%,1,0.12%,1,104.62
000793,工银高端制造股票,GYGDZZGP,2021-11-01,2.3860,2.3860,-1.45,-0.95,4.51,-2.37,31.32,39.45,184.73,277.53,15.10,138.60,2014-10-22,1,34.6313,1.50%,0.15%,1,0.15%,1,123.83
000791,银华安颐中短债双月持有期债券C,YHAYZDZSYCYQZQC,2021-11-01,1.0112,1.0262,0.03,0.10,0.19,0.40,1.54,,,,2.52,2.62,2014-09-05,1,,,0.00%,,,,
000788,前海开源中国成长混合,QHKYZGCZHH,2021-11-01,2.4980,2.5780,-0.28,-0.83,1.50,-5.06,22.87,37.25,115.72,186.14,23.05,169.18,2014-09-29,1,31.5536,1.50%,0.15%,1,0.15%,1,115.90
000784,博时季季享持有期B,BSJJXCYQB,2021-11-01,1.0536,1.0773,0.03,0.10,0.25,0.63,1.58,2.80,7.21,,2.59,7.81,2014-09-22,1,2.7949,,0.00%,,,,
000783,博时季季享持有期A,BSJJXCYQA,2021-11-01,1.0582,1.0837,0.04,0.10,0.27,0.70,1.74,3.11,7.84,,2.85,8.47,2014-09-22,1,3.0939,0.30%,0.03%,1,0.03%,1,
000780,鹏华医疗保健股票,PHYLBJGP,2021-11-01,2.5280,2.5280,-2.47,-3.10,-8.67,-7.67,-11.20,-1.21,61.74,144.25,-9.26,152.80,2014-09-23,1,2.2119,1.50%,0.15%,1,0.15%,1,93.42
000778,鹏华先进制造股票,PHXJZZGP,2021-11-01,3.2870,3.2870,0.12,-1.44,1.73,6.20,-2.84,12.26,84.25,170.09,-1.91,228.70,2014-11-04,1,12.1470,1.50%,0.15%,1,0.15%,1,123.15
000772,景顺长城中国回报灵活配置混合,JSCCZGHBLHPZHH,2021-11-01,1.7780,1.7780,-0.89,-6.62,-6.22,5.71,-9.70,-4.20,41,78.16,-9.75,77.80,2014-11-06,1,-0.2100,1.50%,0.15%,1,0.15%,1,44.32
000767,华富国泰民安灵活配置混合,HFGTMALHPZHH,2021-11-01,1.6030,1.6530,1.20,1.71,2.62,-12.26,8.16,14.01,58.10,106.69,10.63,66.80,2015-02-04,1,12.4298,1.50%,0.15%,1,0.15%,1,69.51
000763,工银新财富灵活配置混合,GYXCFLHPZHH,2021-11-01,2.9170,2.9170,-0.82,-1.15,-1.55,1.04,3.77,13.63,65.18,106,4.85,191.70,2014-09-19,1,12.1073,1.50%,0.15%,1,0.15%,1,91.40
000761,国富健康优质生活股票,GFJKYZSHGP,2021-11-01,1.9036,1.9036,-0.21,-2.98,-2.48,-3.45,-7.18,6.19,62.28,97.26,-4.60,90.36,2014-09-23,1,9.8600,1.50%,0.15%,1,0.15%,1,68.61
000757,华富智慧城市灵活配置混合,HFZHCSLHPZHH,2021-11-01,1.7360,1.9360,-0.40,-0.91,2.18,-2.69,23.56,30.23,101.16,172.10,17.54,92.47,2014-10-31,1,27.5632,1.50%,0.15%,1,0.15%,1,60.15
000756,建信潜力新蓝筹股票,JXQLXLCGP,2021-11-01,3.5340,3.5340,1.20,2.79,6.51,20.33,40.52,66.46,158.71,212.47,46.21,253.40,2014-09-10,1,47.2070,1.50%,0.15%,1,0.15%,1,160.62
000755,富安达新兴成长混合,FADXXCZHH,2021-11-01,2.06,2.06,-1.63,0.03,2.79,-3.44,21.38,23.34,72.51,158.44,7.38,106,2014-09-11,1,18.8784,1.50%,0.15%,1,0.15%,1,70.39
000754,华宝量化对冲混合C,HBLHDCHHC,2021-11-01,1.1568,1.3868,-0.14,-0.22,-0.37,-0.82,0.02,-0.02,9.11,15.21,-0.12,42.18,2014-09-17,1,-0.1747,,0.00%,,,,20.95
000753,华宝量化对冲混合A,HBLHDCHHA,2021-11-01,1.1783,1.4083,-0.14,-0.21,-0.34,-0.72,0.22,0.38,9.99,16.60,0.20,44.78,2014-09-17,1,0.2272,0.80%,0.08%,1,0.08%,1,22.37
000751,嘉实新兴产业股票,JSXXCYGP,2021-11-01,4.9970,4.9970,-0.93,0.36,-1.28,-9.26,-9.77,4.69,71.60,182.80,-7.34,399.70,2014-09-17,1,2.8942,1.50%,0.15%,1,0.15%,1,217.47
000747,广发逆向策略混合A,GFNXCLHHA,2021-11-01,3.0757,3.0757,0.52,-3.06,0.97,0.51,-5.24,9.22,64.56,126.65,1.64,207.57,2014-09-04,1,8.3305,1.50%,0.15%,1,0.15%,1,99.59
000746,招商行业精选股票基金,ZSHYJXGPJJ,2021-11-01,4.1910,4.1910,-0.69,-0.02,5.89,-1.64,-0.40,10.35,108.40,235.01,-1.67,319.10,2014-09-03,1,4.8015,1.50%,0.15%,1,0.15%,1,214.64
000745,北信瑞丰稳定收益C,BXRFWDSYC,2021-11-01,1.0960,1.3550,0.27,0.27,-0.45,1.95,5.28,5.79,1.39,2.67,5.28,39.31,2014-08-27,1,5.2124,,0.00%,,,,10.69
000744,北信瑞丰稳定收益A,BXRFWDSYA,2021-11-01,1.1130,1.38,0.27,0.36,-0.36,2.20,5.60,6.20,2.20,3.87,5.70,42.46,2014-08-27,1,5.5344,0.80%,0.08%,1,0.08%,1,12.65
000743,红塔红土盛世普益混合发起式,HTHTSSPYHHFQS,2021-11-01,1.0988,1.8068,0.69,0.83,2.21,6.76,7.63,19.38,69.10,86.60,10.96,95.66,2014-09-18,1,17.2377,0.80%,0.08%,1,0.08%,1,57.15
000742,国泰新经济灵活配置混合,GTXJJLHPZHH,2021-11-01,2.94,3.8460,-1.84,-2.94,2.94,-7.95,5.04,19.08,85.49,136.33,4.29,393.47,2014-09-16,1,10.7686,1.50%,0.15%,1,0.15%,1,158.08
000739,平安新鑫先锋A,PAXXXFA,2021-11-01,3.0160,3.0160,0.90,1.93,4.54,12.37,50.50,74.13,181.34,247.47,48.35,201.60,2015-01-29,1,53.6848,1.20%,0.12%,1,0.12%,1,158.88
000737,诺安聚利债券C,NAJLZQC,2021-11-01,1.2333,1.2913,0.02,0.20,0.37,0.57,1.57,3.49,3.29,9.05,2.46,30.08,2014-11-13,1,3.4419,,0.00%,,,,15.01
000736,诺安聚利债券A,NAJLZQA,2021-11-01,1.2651,1.3291,0.02,0.21,0.40,0.67,1.78,3.90,4.12,10.39,2.80,34.11,2014-11-13,1,3.8550,0.80%,0.08%,1,0.08%,1,17.44
000729,建信中小盘先锋股票A,JXZXPXFGPA,2021-11-01,3.9850,3.9850,0.25,2.28,6.58,24.14,49.47,83.73,199.17,257.72,57.76,298.50,2014-08-20,1,59.7879,1.50%,0.15%,1,0.15%,1,166.56
000727,融通健康产业灵活配置混合A/B,RTJKCYLHPZHHAB,2021-11-01,2.8550,2.8550,2.18,-1.89,0.71,3.97,-7.87,-2.43,88.20,222.60,5.43,185.50,2014-12-25,1,-1.3940,1.50%,0.15%,1,0.15%,1,144.43
000717,融通转型三动力灵活配置混合A,RTZXSDLLHPZHHA,2021-11-01,3.1220,3.1220,3.17,0.19,2.13,2.76,10.16,4.94,75.59,156.11,2.63,212.20,2015-01-16,1,-0.0650,1.50%,0.15%,1,0.15%,1,169.37
000714,诺安稳健回报灵活配置混合A,NAWJHBLHPZHHA,2021-11-01,1.4410,1.6090,0.35,0,0.14,0.56,5.49,1.26,10.24,17.34,0.77,63.22,2014-09-15,1,0.3491,1.50%,0.15%,1,0.15%,1,21.44
000711,嘉实医疗保健股票,JSYLBJGP,2021-11-01,2.9570,2.9570,-4.18,-5.41,-12.67,-11.25,-15.34,0.58,59.49,128.69,-1.47,195.70,2014-08-13,1,5.4491,1.50%,0.15%,1,0.15%,1,116.95
000708,华安安享混合,HAAXHH,2021-11-01,1.2940,1.3590,0.15,0.15,0,1.54,2.69,5.23,11.81,18.33,3.39,35.96,2015-01-23,1,4.4191,1.50%,0.15%,1,0.15%,1,25.42
000706,中邮多策略灵活配置混合,ZYDCLLHPZHH,2021-11-01,1.7030,1.9660,0.29,-0.76,-1.73,4.41,11.16,21.90,64.45,104.50,8.89,112.47,2014-07-24,1,20.7360,1.50%,0.15%,1,0.15%,1,71.21
000698,宝盈科技30混合,BYKJ30HH,2021-11-01,4.1620,4.1620,0.68,3.56,8.33,3.17,36.82,43.67,136.88,242.83,31.96,316.20,2014-08-13,1,32.1489,1.50%,0.15%,1,0.15%,1,161.60
000697,汇添富移动互联股票,HTFYDHLGP,2021-11-01,2.2160,2.2160,0.73,2.12,6.28,-3.74,8.52,18.06,80.75,143.52,6.85,121.60,2014-08-26,1,10.5670,1.50%,0.15%,1,0.15%,1,38.07
000696,汇添富环保行业股票,HTFHBHYGP,2021-11-01,3.16,3.16,-1.74,0.48,8.55,6.90,45.15,72.30,196.44,243.85,41.20,216,2014-09-16,1,70.3851,1.50%,0.15%,1,0.15%,1,118.08
000694,鑫元鸿利债券A,XYHLZQA,2021-11-01,1.3479,1.3979,0.01,0.02,-0.10,0.16,1.97,2.01,4.62,10.28,1.03,40.08,2014-06-26,1,2.1991,0.60%,0.06%,1,0.06%,1,18.41
000692,汇添富双利债券C,HTFSLZQC,2021-11-01,1.8370,1.8370,0,0.05,0.88,0.44,1.49,6.62,18.67,37.09,3.43,83.70,2014-06-18,1,6.3879,,0.00%,,,,34.09
000690,前海开源大海洋混合,QHKYDHYHH,2021-11-01,2.4810,2.4810,1.47,3.12,7.31,5.40,38.22,50.73,130.15,206.67,17.58,148.10,2014-07-31,1,32.6531,1.50%,0.15%,1,0.15%,1,116.68
000689,前海开源新经济混合A,QHKYXJJHHA,2021-11-01,3.4304,3.5404,-0.01,2.49,12.31,11.33,108.53,153.92,238.97,283.28,103.22,277,2014-08-20,1,129.1507,1.50%,0.15%,1,0.15%,1,232.46
000688,景顺长城研究精选股票,JSCCYJJXGP,2021-11-01,1.9650,1.9850,-0.46,-1.11,2.83,5.02,0.87,4.41,28.68,56.20,-3.25,100.21,2014-08-12,1,2.3585,1.50%,0.15%,1,0.15%,1,51.27
000684,长盛养老健康产业灵活配置混合,CSYLJKCYLHPZHH,2021-11-01,2.3590,2.3590,-4.42,-6.24,-12.56,-7.78,-15.27,5.88,80.49,97.57,-2.24,135.90,2014-11-25,1,13.0378,1.50%,0.15%,1,0.15%,1,80.49
000679,招商丰利灵活配置混合A,ZSFLLHPZHHA,2021-11-01,2.1910,2.1910,-0.68,2.48,5.85,-5.80,1.01,15.32,81.98,109.87,-0.72,119.10,2014-08-12,1,11.5707,1.50%,0.15%,1,0.15%,1,80.63
000674,中海中短债债券,ZHZDZZQ,2021-11-01,0.8978,1.1345,0.02,0.06,0.15,0.36,1.32,2.64,3.56,4.22,2.12,12.28,2014-08-29,1,2.6180,0.40%,0.04%,1,0.04%,1,1.71
000673,融通四季添利债券(LOF)C,RTSJTLZQLOFC,2021-11-01,1.0460,1.0570,0.10,0.10,0.19,2.25,2.95,0.10,,,2.25,-0.37,2020-05-13,1,0.0000,,0.00%,,,,
000672,工银绝对收益混合发起B,GYJDSYHHFQB,2021-11-01,1.2820,1.2820,0.16,0.39,0.63,0.63,3.55,2.72,19.81,27.18,1.75,28.20,2014-06-26,1,2.4116,,0.00%,,,,21.63
000669,国寿安保尊享债券C,GSABZXZQC,2021-11-01,1.2010,1.4950,0.08,0.17,0.17,0.50,2.13,3.44,5.24,12,2.91,52.14,2014-07-24,1,3.2632,,0.00%,,,,17.85
000668,国寿安保尊享债券A,GSABZXZQA,2021-11-01,1.2080,1.50,0.08,0.17,0.25,0.67,2.37,3.95,6.11,11.37,3.34,52.75,2014-07-24,1,3.7736,0.80%,0.08%,1,0.08%,1,17.86
000667,工银绝对收益混合发起A,GYJDSYHHFQA,2021-11-01,1.3740,1.3740,0.15,0.44,0.73,0.88,4.01,3.54,21.92,30.61,2.46,37.40,2014-06-26,1,3.2526,1.50%,0.15%,1,0.15%,1,26.87
000664,国联安通盈混合A,GLATYHHA,2021-11-01,1.1980,1.54,-0.17,-0.37,0.10,1.30,2.28,8.61,11.10,23.65,4.13,59.44,2014-06-13,1,8.2183,0.70%,0.07%,1,0.07%,1,25.87
000663,国投瑞银美丽中国混合,GTRYMLZGHH,2021-11-01,2.2310,3.5220,1.73,2.67,5.73,4.59,1.64,16.39,96.34,187.69,6.80,349.96,2014-06-24,1,9.3682,1.50%,0.15%,1,0.15%,1,154.77
000656,前海开源沪深300指数,QHKYHS300ZS,2021-11-01,1.93,2.30,-0.36,-1.68,0.63,3.49,1.21,14.88,55.11,99.28,2.39,165.66,2014-06-17,1,13.9589,1.20%,0.12%,1,0.12%,1,91.84
000655,鑫元稳利债券,XYWLZQ,2021-11-01,1.1214,1.3547,0.04,0.14,0.23,0.69,1.92,3.74,7.45,10.05,3.21,38.40,2014-06-12,1,3.6224,0.60%,0.06%,1,0.06%,1,13.91
000654,华商新锐产业混合,HSXRCYHH,2021-11-01,2.1180,2.1380,1.29,3.27,9.12,3.27,38.61,40.08,81.03,131.48,24.73,115.64,2014-07-24,1,22.9981,1.50%,0.15%,1,0.15%,1,45.37
000652,博时裕隆灵活配置混合A,BSYLLHPZHHA,2021-11-01,4.4010,3.81,-0.05,1.57,3.60,2.09,3.43,7.63,84.30,146.55,4.49,342.19,2014-06-03,1,4.3076,1.50%,0.15%,1,0.15%,1,122.95
000649,长城久鑫灵活配置,CCJXLHPZ,2021-11-01,2.1013,2.5725,-1.12,-2.05,0.89,-2.78,-4.37,12.65,79.84,106.94,-2.53,157.25,2014-07-30,1,12.5735,1.50%,0.15%,1,0.15%,1,105.61
000646,华润元大量化优选混合A,HRYDLHYXHHA,2021-11-01,1.4755,1.4755,0.31,-3.11,0.38,2.19,-10.23,2.71,16.26,38.94,-2.14,47.55,2014-08-18,1,2.2000,1.50%,0.15%,1,0.15%,1,4.65
000639,宝盈祥瑞混合A,BYXRHHA,2021-11-01,1.1040,1.43,0,-0.09,-0.81,1.47,1.66,2.41,-0.72,-4.83,0.36,44.60,2014-05-21,1,2.0314,1.20%,0.12%,1,0.12%,1,-3.63
000634,富国天盛灵活配置基金,FGTSLHPZJJ,2021-11-01,1.5820,2.9910,-0.44,0.51,3.11,5.08,-3.89,11.53,75.33,168.14,0.65,326.87,2014-04-30,1,8.6289,1.50%,0.15%,1,0.15%,1,181.24
000628,大成高新技术产业股票A,DCGXJSCYGPA,2021-11-01,3.6180,3.6180,1.26,2.06,3.64,12.19,10.85,27.35,91.33,163.89,14.13,261.80,2015-02-03,1,22.0820,1.50%,0.15%,1,0.15%,1,198.51
