代码,基金,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日,,,,,,手续费,,
010076,湘财长弘灵活配置混合A,XCCHLHPZHHA,2021-12-03,1.2999,1.2999,0.28,1.61,5.04,1.18,21.53,21.04,,,18.13,29.99,2020-09-24,1,20.2575,1.50%,0.15%,1,0.15%,1,
010075,南方誉隆一年混合C,NFYLYNHHC,2021-12-03,1.0363,1.0363,0.18,0.32,1,1.08,2.34,,,,,3.63,2021-04-13,3,2.99,,0.00%,,,,
010074,南方誉隆一年混合A,NFYLYNHHA,2021-12-03,1.0403,1.0403,0.18,0.34,1.05,1.24,2.65,,,,,4.03,2021-04-13,3,3.3,0.60%,0.06%,1,0.06%,1,
010073,方正富邦策略精选C,FZFBCLJXC,2021-12-03,1.1656,1.1656,0.45,0.99,2.70,5.63,2.40,16.56,,,11.89,16.56,2020-12-02,1,13.35,,0.00%,,,,
010072,方正富邦策略精选A,FZFBCLJXA,2021-12-03,1.1674,1.1674,0.45,0.99,2.71,5.68,2.48,16.74,,,12.05,16.74,2020-12-02,1,13.5,1.50%,0.15%,1,0.15%,1,
010071,方正富邦ESG主题投资混合C,FZFBESGZTTZHHC,2021-12-03,1.1380,1.1380,1.09,1.08,5.72,11.07,2.87,,,,11.75,13.80,2020-12-28,1,10.64,,0.00%,,,,
010070,方正富邦ESG主题投资混合A,FZFBESGZTTZHHA,2021-12-03,1.1396,1.1396,1.09,1.09,5.73,11.10,2.95,,,,11.91,13.96,2020-12-28,1,10.78,1.50%,0.15%,1,0.15%,1,
010069,工银双盈债券C,GYSYZQC,2021-12-03,1.0308,1.0308,0.22,0.17,0.59,0.75,1.02,,,,2.42,3.08,2020-12-09,1,2.27,,0.00%,,,,
010068,工银双盈债券A,GYSYZQA,2021-12-03,1.0348,1.0348,0.22,0.18,0.62,0.86,1.21,,,,2.80,3.48,2020-12-09,1,2.62,0.80%,0.08%,1,0.08%,1,
010065,圆信永丰兴研C,YXYFXYC,2021-12-03,1.2952,1.2952,0.72,1.03,5.46,5.60,11.01,22.64,,,16.35,29.52,2020-09-23,1,19.8443,,0.00%,,,,
010064,圆信永丰兴研A,YXYFXYA,2021-12-03,1.3038,1.3038,0.71,1.03,5.49,5.70,11.24,23.36,,,16.95,30.38,2020-09-23,1,20.5596,1.50%,0.15%,1,0.15%,1,
010063,南方行业精选一年混合C,NFHYJXYNHHC,2021-12-03,0.9208,0.9208,0.50,-0.23,-0.22,0.29,-12.14,-7.36,,,-12.09,-7.92,2020-10-27,1,-7.88,,0.00%,,,,
010062,南方行业精选一年混合A,NFHYJXYNHHA,2021-12-03,0.9269,0.9269,0.50,-0.23,-0.17,0.44,-11.87,-6.80,,,-11.60,-7.31,2020-10-27,1,-7.35,1.50%,0.15%,1,0.15%,1,
010061,华泰柏瑞景利混合C,HTBRJLHHC,2021-12-03,1.0153,1.0911,0.15,0.10,1.11,1.65,4.48,8.61,,,8.03,9.18,2020-09-14,1,7.8822,,0.00%,,,,
010060,华泰柏瑞景利混合A,HTBRJLHHA,2021-12-03,1.0201,1.0962,0.15,0.10,1.13,1.73,4.67,9.02,,,8.41,9.69,2020-09-14,1,8.3076,1.50%,0.15%,1,0.15%,1,
010058,天弘荣创一年持有期混合,THRCYNCYQHH,2021-12-03,1.1301,1.1301,0.08,-0.06,0.09,0.78,6.57,11.55,,,9.37,13.01,2020-09-29,1,12.7375,1.00%,0.10%,1,0.10%,1,
010055,万家健康产业混合C,WJJKCYHHC,2021-12-03,1.1981,1.1981,0.30,-2.47,6.51,5.69,1.57,18.10,,,18.72,19.81,2020-09-30,1,18.9957,,0.00%,,,,
010054,万家健康产业混合A,WJJKCYHHA,2021-12-03,1.2050,1.2050,0.29,-2.48,6.55,5.81,1.82,18.68,,,19.25,20.50,2020-09-30,1,19.5820,1.50%,0.15%,1,0.15%,1,
010052,长城久嘉创新成长混合C,CCJJCXCZHHC,2021-12-03,2.1551,2.1551,1.36,1.72,7.44,15.30,,,,,,17.34,2021-07-08,1,0.762278,,0.00%,,,,
010050,长城成长先锋混合C,CCCZXFHHC,2021-12-03,1.1726,1.1726,0.37,0.92,6.89,7.92,15.35,19.57,,,16.01,17.26,2020-09-09,1,7.3729,,0.00%,,,,
010049,长城成长先锋混合A,CCCZXFHHA,2021-12-03,1.1799,1.1799,0.37,0.93,6.93,8.07,15.64,20.18,,,16.54,17.99,2020-09-09,1,7.9106,1.50%,0.15%,1,0.15%,1,
010048,平安短债I,PADZI,2021-12-03,1.1057,1.1057,0.03,0.06,0.30,0.78,1.86,3.98,,,3.43,4.22,2020-08-13,1,3.5596,,0.00%,,,,
010047,博时金福安一年持有混合(FOF)C,BSJFAYNCYHHFOFC,2021-12-01,1.0925,1.0925,-0.06,-0.36,0.58,0.21,1.51,6.18,,,3.10,9.25,2020-09-07,1,6.9269,,0.00%,,,,
010046,博时金福安一年持有混合(FOF)A,BSJFAYNCYHHFOFA,2021-12-01,1.0979,1.0979,-0.06,-0.36,0.61,0.31,1.72,6.61,,,3.49,9.79,2020-09-07,1,7.3481,0.80%,0.08%,1,0.08%,1,
010045,汇添富稳健添盈一年持有混合,HTFWJTYYNCYHH,2021-12-03,1.0545,1.0545,0.05,0.20,1.38,0.80,0.29,5.85,,,1.67,5.45,2020-09-10,1,3.1574,1.00%,0.10%,1,0.10%,1,
010044,天弘安康颐和混合C,THAKYHHHC,2021-12-03,1.1139,1.1139,0.34,0.79,2,1.26,6.58,11.39,,,10.60,11.39,2020-12-02,1,9.13,,0.00%,,,,
010043,天弘安康颐和混合A,THAKYHHHA,2021-12-03,1.1162,1.1162,0.35,0.79,2.02,1.33,6.70,11.62,,,10.81,11.62,2020-12-02,1,9.32,0.80%,0.08%,1,0.08%,1,
010042,嘉实港股优势混合C,JSGGYSHHC,2021-12-03,0.8793,0.8793,0.13,-1.84,-2.14,-5.64,-10.02,,,,,-12.07,2021-01-19,1,-8.36,,0.00%,,,,
010041,嘉实港股优势混合A,JSGGYSHHA,2021-12-03,0.8854,0.8854,0.12,-1.83,-2.08,-5.46,-9.66,,,,,-11.46,2021-01-19,1,-7.82,1.50%,0.15%,1,0.15%,1,
010038,广发恒通六个月持有期混合C,GFHTLGYCYQHHC,2021-12-03,1.03,1.03,0.18,-0.12,0.70,0.43,0.80,2.83,,,1.93,3,2020-11-04,1,1.99,,0.00%,,,,
010037,华泰柏瑞价值增长混合C,HTBRJZZZHHC,2021-12-03,4.6408,5.5960,1.41,2.29,3.55,-2.12,0.76,16.97,,,4.68,11.97,2020-08-20,1,10.7524,,0.00%,,,,
010036,广发恒通六个月持有期混合A,GFHTLGYCYQHHA,2021-12-03,1.0345,1.0345,0.18,-0.11,0.74,0.53,1.01,3.24,,,2.31,3.45,2020-11-04,1,2.38,0.80%,0.08%,1,0.08%,1,
010035,平安高等级债E,PAGDJZE,2021-12-03,1.0227,1.0627,0.01,-0.01,0.05,-0.44,0.98,2.28,,,1.98,2.87,2020-08-13,1,2.6316,,0.00%,,,,
010034,安信成长精选混合C,AXCZJXHHC,2021-12-03,1.2159,1.2159,2.12,2.72,7.53,10.10,17.15,21.08,,,18.38,21.59,2020-09-29,1,14.6196,,0.00%,,,,
010033,安信成长精选混合A,AXCZJXHHA,2021-12-03,1.2231,1.2231,2.13,2.73,7.57,10.23,17.45,21.69,,,18.93,22.31,2020-09-29,1,15.1934,1.50%,0.15%,1,0.15%,1,
010032,华泰柏瑞新兴产业混合C,HTBRXXCYHHC,2021-12-03,2.5231,2.5231,0.50,1.04,6.67,10.57,28.15,34.04,,,25.18,38.01,2020-08-20,1,23.1887,,0.00%,,,,
010031,华泰柏瑞生物医药混合C,HTBRSWYYHHC,2021-12-03,2.9939,2.9939,0.10,-2.78,4.74,4.56,-9.19,19.17,,,8.20,15.94,2020-08-20,1,14.3674,,0.00%,,,,
010030,富国稳进回报12个月持有期混合C,FGWJHB12GYCYQHHC,2021-12-03,1.1116,1.1116,0.24,0.38,2.32,-2.85,2.57,9.55,,,6.84,11.16,2020-09-07,1,8.9428,,0.00%,,,,
010029,富国稳进回报12个月持有期混合A,FGWJHB12GYCYQHHA,2021-12-03,1.1171,1.1171,0.25,0.39,2.35,-2.76,2.78,9.98,,,7.24,11.71,2020-09-07,1,9.3654,1.00%,0.10%,1,0.10%,1,
010028,华泰柏瑞创新升级混合C,HTBRCXSJHHC,2021-12-03,3.4970,4.0840,0.75,2.22,3.16,4.61,24.06,25.62,,,16.90,29.23,2020-08-20,1,16.9121,,0.00%,,,,
010027,景顺长城核心中景一年持有混合,JSCCHXZJYNCYHH,2021-12-03,0.9559,0.9559,0.45,0.34,2.76,7.61,-1.58,,,,-5.58,-4.41,2020-12-16,3,-9.45,1.50%,0.15%,1,0.15%,1,
010026,广发聚瑞混合C,GFJRHHC,2021-12-03,5.2626,5.2626,1.09,1.69,0.45,3.73,16.05,26.55,,,18.19,42.88,2020-09-25,1,31.3751,,0.00%,,,,
010025,广发聚丰混合C,GFJFHHC,2021-12-03,1.2750,1.6733,-0.02,-0.75,0.32,8.11,-6.23,15.82,,,4.10,15.84,2020-09-25,1,5.5033,,0.00%,,,,
010024,广发沪港深新起点股票C,GFHGSXQDGPC,2021-12-03,1.8211,1.8211,-0.75,-2.47,-0.78,-7.18,-14.55,-0.11,,,-8.27,4.06,2020-09-22,1,3.7633,,0.00%,,,,
010023,广发制造业精选混合C,GFZZYJXHHC,2021-12-03,7.2860,7.2860,0.83,1.11,3.33,11,33.88,41.64,,,31.87,48.48,2020-09-22,1,29.7826,,0.00%,,,,
010022,广发消费品精选混合C,GFXFPJXHHC,2021-12-03,4.3050,4.3050,1.08,-0.28,0.70,3.86,-13.68,-8.44,,,-13.76,-0.81,2020-09-24,1,-5.4991,,0.00%,,,,
010021,广发优企精选混合C,GFYQJXHHC,2021-12-03,2.6232,2.6232,-0.41,-0.12,6.01,2.12,-0.99,5.59,,,3.46,12.73,2020-09-22,1,4.3541,,0.00%,,,,
010020,华夏线上经济主题精选混合,HXXSJJZTJXHH,2021-12-03,0.9186,0.9186,0.49,-0.42,1.26,-1.67,-17.38,-9.49,,,-13.04,-8.14,2020-08-26,1,-6.3241,1.50%,0.15%,1,0.15%,1,
010019,招商瑞泽一年持有期混合C,ZSRZYNCYQHHC,2021-12-03,1.0380,1.0380,0.06,-0.17,0.36,0.50,0.43,3.25,,,2.56,3.80,2020-08-27,1,2.7434,,0.00%,,,,
010018,招商瑞泽一年持有期混合A,ZSRZYNCYQHHA,2021-12-03,1.0433,1.0433,0.06,-0.16,0.38,0.60,0.63,3.67,,,2.94,4.33,2020-08-27,1,3.1505,0.80%,0.08%,1,0.08%,1,
010015,华夏鼎清债券C,HXDQZQC,2021-12-03,1.0290,1.0290,0.34,0.32,1.25,0.08,2.18,2.90,,,2.31,2.90,2020-12-03,1,1.92,,0.00%,,,,
010014,华夏鼎清债券A,HXDQZQA,2021-12-03,1.0332,1.0332,0.34,0.33,1.28,0.17,2.40,3.32,,,2.69,3.32,2020-12-03,1,2.28,0.80%,0.08%,1,0.08%,1,
010013,易方达信息行业精选股票,YFDXXHYJXGP,2021-12-03,1.1727,1.1727,0.49,0.80,3.10,5.17,14.71,17.02,,,11.55,17.27,2020-08-24,1,11.0007,1.50%,0.15%,1,0.15%,1,
010012,景顺景颐招利6个月持有期债券C,JSJYZL6GYCYQZQC,2021-12-03,1.1053,1.1053,0.29,0.53,1.42,1.24,4.93,9.73,,,8.10,10.53,2020-09-29,1,8.8591,,0.00%,,,,
010011,景顺景颐招利6个月持有期债券A,JSJYZL6GYCYQZQA,2021-12-03,1.1104,1.1104,0.29,0.53,1.44,1.33,5.12,10.17,,,8.49,11.04,2020-09-29,1,9.2872,0.80%,0.08%,1,0.08%,1,
010009,中融成长优选混合C,ZRCZYXHHC,2021-12-03,1.4791,1.4791,0.85,0.37,10.09,-1.62,37.69,48.24,,,40.39,47.91,2020-11-18,1,41.77,,0.00%,,,,
010008,中融成长优选混合A,ZRCZYXHHA,2021-12-03,1.4928,1.4928,0.84,0.38,10.15,-1.48,38.16,49.58,,,41.58,49.28,2020-11-18,1,42.97,1.50%,0.15%,1,0.15%,1,
010007,南方誉鼎一年持有期混合C,NFYDYNCYQHHC,2021-12-03,1.0263,1.0263,0.21,0.20,0.50,1.70,0.34,2.58,,,1.99,2.63,2020-11-18,1,2.39,,0.00%,,,,
010006,南方誉鼎一年持有期混合A,NFYDYNCYQHHA,2021-12-03,1.0327,1.0327,0.21,0.20,0.55,1.85,0.64,3.21,,,2.54,3.27,2020-11-18,1,2.95,1.20%,0.12%,1,0.12%,1,
010004,景顺长城电子信息产业股票C,JSCCDZXXCYGPC,2021-12-03,1.3966,1.3966,0.58,2.38,6.33,8.41,27.37,32,,,26.40,39.66,2020-09-09,1,23.1142,,0.00%,,,,
010003,景顺长城电子信息产业股票A,JSCCDZXXCYGPA,2021-12-03,1.4036,1.4036,0.59,2.39,6.37,8.53,27.63,32.54,,,26.87,40.36,2020-09-09,1,23.6091,1.50%,0.15%,1,0.15%,1,
010002,创金合信研究精选股票C,CJHXYJJXGPC,2021-12-03,1.2255,1.2255,0.16,0.37,4.32,3.93,5.90,21.90,,,10.10,22.55,2020-11-04,1,16,,0.00%,,,,
010001,创金合信研究精选股票A,CJHXYJJXGPA,2021-12-03,1.2330,1.2330,0.15,0.37,4.36,4.06,6.18,22.61,,,10.69,23.30,2020-11-04,1,16.64,1.50%,0.15%,1,0.15%,1,
010000,长城中国智造灵活配置混合C,CCZGZZLHPZHHC,2021-12-03,2.6042,2.6042,-0.50,-1.40,-5.29,-2.11,15.86,26.47,,,12.21,33.88,2020-09-07,1,35.8379,,0.00%,,,,
009999,东方中国红利混合,DFZGHLHH,2021-12-03,1.1871,1.1871,1.06,1.26,2.35,-14.35,9.36,18.48,,,14.47,18.71,2020-09-30,1,24.7298,1.50%,0.15%,1,0.15%,1,
009998,上投摩根慧见两年持有期,STMGHJLNCYQ,2021-12-03,1.1861,1.1861,0.51,1.77,3.81,4.53,10.78,14.17,,,6.88,18.61,2020-09-17,3,12.2652,1.50%,1.50%,99,1.50%,99,
009995,嘉实创新先锋混合C,JSCXXFHHC,2021-12-03,1.0521,1.0521,0.19,-1.49,3.53,5.69,-4.99,5.19,,,2.01,5.21,2020-10-20,1,6.63,,0.00%,,,,
009994,嘉实创新先锋混合A,JSCXXFHHA,2021-12-03,1.0569,1.0569,0.20,-1.48,3.58,5.80,-4.79,5.63,,,2.39,5.69,2020-10-20,1,7.05,1.50%,0.15%,1,0.15%,1,
009993,嘉实前沿创新混合,JSQYCXHH,2021-12-03,1.2216,1.2216,0.56,0.58,3.41,8.53,4,20.31,,,4.96,22.16,2020-09-14,1,19.7278,1.50%,0.15%,1,0.15%,1,
009992,景顺长城量化成长演化混合,JSCCLHCZYHHH,2021-12-03,1.0089,1.0089,1.03,0.68,1.84,0.87,-5.65,1.10,,,-4.68,0.89,2020-11-18,1,2.26,1.50%,0.15%,1,0.15%,1,
009991,华泰柏瑞品质优选C,HTBRPZYXC,2021-12-03,1.0606,1.0606,0.74,1.83,1.40,-1.30,-14.49,6.17,,,-5.02,6.06,2020-08-28,1,6.2343,,0.00%,,,,
009990,华泰柏瑞品质优选A,HTBRPZYXA,2021-12-03,1.0673,1.0673,0.75,1.83,1.44,-1.19,-14.28,6.70,,,-4.59,6.73,2020-08-28,1,6.7715,1.50%,0.15%,1,0.15%,1,
009989,华宝研究精选混合,HBYJJXHH,2021-12-03,1.1759,1.1759,0.26,2.05,4.96,3.81,7.69,19.47,,,15.54,17.59,2020-08-26,1,14.1245,1.50%,0.15%,1,0.15%,1,
009988,信达澳银蓝筹精选股票,XDAYLCJXGP,2021-12-03,1.0788,1.0788,1.96,0.16,-0.12,5.51,-20.27,-0.27,,,-9.28,7.88,2020-09-09,1,12.6942,1.50%,0.15%,1,0.15%,1,
009987,天弘创新领航C,THCXLHC,2021-12-03,1.0341,1.0341,0.15,1.17,-0.14,6.19,12.07,4.69,,,6.60,3.41,2020-08-28,1,1.1434,,0.00%,,,,
009986,天弘创新领航A,THCXLHA,2021-12-03,1.0393,1.0393,0.14,1.18,-0.12,6.30,12.28,5.10,,,6.99,3.93,2020-08-28,1,1.5473,1.50%,0.15%,1,0.15%,1,
009985,永赢迅利中高等级短债E,YYXLZGDJDZE,2021-12-03,1.0391,1.0541,0,0.04,0.23,0.55,1.34,3.40,,,2.93,3.80,2020-08-07,1,3.0309,,0.00%,,,,
009983,永赢港股通品质生活慧选混合,YYGGTPZSHHXHH,2021-12-03,0.8625,0.8625,0.55,-1.59,-1.48,-12.25,-18.95,-14.15,,,-16.28,-13.75,2020-09-29,1,-10.6249,1.50%,0.15%,1,0.15%,1,
009982,万家创业板指数增强C,WJCYBZSZQC,2021-12-03,1.1436,1.1436,0.27,-0.47,3.21,8.22,8.58,,,,,14.36,2021-01-26,1,11.47,,0.00%,,,,
009981,万家创业板指数增强A,WJCYBZSZQA,2021-12-03,1.1475,1.1475,0.27,-0.46,3.25,8.33,8.80,,,,,14.75,2021-01-26,1,11.8,1.50%,0.15%,1,0.15%,1,
009978,银华招利一年持有期混合C,YHZLYNCYQHHC,2021-12-03,1.0138,1.0138,0.08,0.16,0.42,0.29,0.49,,,,1.34,1.38,2020-12-17,3,0.95,,0.00%,,,,
009977,银华招利一年持有期混合A,YHZLYNCYQHHA,2021-12-03,1.0177,1.0177,0.09,0.17,0.44,0.39,0.69,,,,1.72,1.77,2020-12-17,3,1.29,0.80%,0.08%,1,0.08%,1,
009975,华宝标普美国消费人民币C,HBBPMGXFRMBC,2021-12-02,2.3790,2.3790,1.32,-3.25,-0.46,8.53,17.13,24.23,,,20.95,32.68,2020-07-31,1,17.0490,,0.00%,,,,
009969,金鹰内需成长混合C,JYNXCZHHC,2021-12-03,1.5170,1.6673,0.07,-0.54,-0.22,3.55,35.76,71.83,,,52.37,70.96,2020-08-20,1,60.6362,,0.00%,,,,
009968,金鹰内需成长混合A,JYNXCZHHA,2021-12-03,1.5310,1.6833,0.07,-0.53,-0.16,3.75,36.30,73.20,,,53.49,72.72,2020-08-20,1,61.9078,1.50%,0.15%,1,0.15%,1,
009967,博时荣泰混合,BSRTHH,2021-12-03,1.2810,1.2810,0.53,1.38,7.35,6.51,9.49,24.33,,,19.04,28.10,2020-08-26,1,19.7735,1.50%,0.15%,1,0.15%,1,
009960,银华多元机遇混合,YHDYJYHH,2021-12-03,0.9485,0.9485,0.67,-1.15,4.27,3.21,-12.18,-6.78,,,-12.10,-5.15,2020-09-10,1,-6.7039,1.50%,0.15%,1,0.15%,1,
009959,长安鑫悦消费混合C,CAXYXFHHC,2021-12-03,1.1531,1.1531,0.77,1.74,4.20,3.72,-7.76,8.87,,,-5.93,15.31,2020-09-18,1,10.4434,,0.00%,,,,
009958,长安鑫悦消费混合A,CAXYXFHHA,2021-12-03,1.16,1.16,0.76,1.75,4.23,3.84,-7.54,9.41,,,-5.51,16,2020-09-18,1,10.9934,1.50%,0.15%,1,0.15%,1,
009957,广发恒誉混合C,GFHYHHC,2021-12-03,1.0357,1.0357,0.24,0.01,0.83,0.81,1.26,,,,3.37,3.57,2020-12-08,1,2.21,,0.00%,,,,
009956,广发恒誉混合A,GFHYHHA,2021-12-03,1.0399,1.0399,0.25,0.03,0.86,0.91,1.47,,,,3.76,3.99,2020-12-08,1,2.56,1.00%,0.10%,1,0.10%,1,
009955,广发鑫裕混合C,GFXYHHC,2021-12-03,1.5971,1.5971,0.37,0.31,1.09,2.46,0.99,4.71,,,3.84,7.60,2020-09-25,1,5.8568,,0.00%,,,,
009954,北信瑞丰优选成长,BXRFYXCZ,2021-12-03,1.6744,1.6744,2.28,1.17,12.40,14.71,36.65,63.82,,,45.32,67.44,2020-09-27,1,60.8782,1.50%,0.15%,1,0.15%,1,
009953,华泰柏瑞锦乾债券,HTBRJQZQ,2021-12-03,1.0601,1.0721,0,0,0.31,0.60,5.49,7.12,,,6.84,7.28,2020-10-30,1,6.762087,0.80%,0.08%,1,0.08%,1,
009952,广发稳健回报混合C,GFWJHBHHC,2021-12-03,0.9684,0.9684,0.67,-0.62,1.74,2.29,-3.54,-3.27,,,-4.69,-3.16,2020-08-17,1,-4.4676,,0.00%,,,,
009951,广发稳健回报混合A,GFWJHBHHA,2021-12-03,0.9735,0.9735,0.67,-0.60,1.79,2.40,-3.34,-2.87,,,-4.33,-2.65,2020-08-17,1,-4.0745,1.50%,0.15%,1,0.15%,1,
009950,财通资管均衡价值一年持有期混合,CTZGJHJZYNCYQHH,2021-12-03,1.2569,1.2569,0.89,1.58,0.04,8.33,11.75,26.26,,,21.89,25.69,2020-11-23,1,20.9,1.50%,0.15%,1,0.15%,1,
009944,浦银安盛稳健丰利债券C,PYASWJFLZQC,2021-12-03,1.0201,1.0201,0.18,0.21,0.71,1.08,1.70,,,,,2.01,2021-02-02,1,1.08,,0.00%,,,,
009943,浦银安盛稳健丰利债券A,PYASWJFLZQA,2021-12-03,1.0231,1.0231,0.19,0.22,0.75,1.18,1.88,,,,,2.31,2021-02-02,1,1.32,0.80%,0.08%,1,0.08%,1,
009941,格林稳健价值混合C,GLWJJZHHC,2021-12-03,0.9309,0.9309,1.63,1.03,1.64,4.13,-14.56,-7.47,,,-12.14,-6.91,2020-10-21,1,-5.22,,0.00%,,,,
009940,格林稳健价值混合A,GLWJJZHHA,2021-12-03,0.9351,0.9351,1.63,1.04,1.67,4.24,-14.40,-7.08,,,-11.81,-6.49,2020-10-21,1,-4.84,1.50%,0.15%,1,0.15%,1,
009939,淳厚欣享一年持有期混合C,CHXXYNCYQHHC,2021-12-03,1.3754,1.3754,0.36,-0.13,7.71,10.87,12.43,33.35,,,21.68,37.54,2020-09-15,1,20.8362,,0.00%,,,,
009938,东方欣益一年持有期混合C,DFXYYNCYQHHC,2021-12-03,1.0144,1.0644,0.66,1.05,2.46,0,1.65,4.39,,,1.81,6.43,2020-09-02,1,2.6497,,0.00%,,,,
009937,东方欣益一年持有期混合A,DFXYYNCYQHHA,2021-12-03,1.0209,1.0709,0.66,1.06,2.50,0.13,1.91,4.92,,,2.29,7.10,2020-09-02,1,3.1620,1.00%,0.10%,1,0.10%,1,
009932,永赢稳健增长一年持有混合A,YYWJZZYNCYHHA,2021-12-03,1.1598,1.1598,-0.14,-0.22,1.60,0.42,2.56,11.90,,,10.17,15.98,2020-08-11,1,12.7868,0.40%,0.04%,1,0.04%,1,
009931,淳厚欣享一年持有期混合A,CHXXYNCYQHHA,2021-12-03,1.3838,1.3838,0.37,-0.12,7.75,11.01,12.71,34.02,,,22.24,38.38,2020-09-15,1,21.4487,1.20%,0.12%,1,0.12%,1,
009930,南方创新驱动混合C,NFCXQDHHC,2021-12-03,0.9576,0.9576,0.58,0.17,0.14,0.92,-12.40,-5.93,,,-11.65,-4.24,2020-08-28,1,-5.3667,,0.00%,,,,
009929,南方创新驱动混合A,NFCXQDHHA,2021-12-03,0.9649,0.9649,0.58,0.18,0.18,1.07,-12.13,-5.36,,,-11.16,-3.51,2020-08-28,1,-4.7964,1.50%,0.15%,1,0.15%,1,
009926,博时恒利6个月持有期债券C,BSHL6GYCYQZQC,2021-12-03,1.0438,1.0438,0.25,0.35,0.60,-1.67,0.63,3,,,1.99,4.38,2020-09-24,1,4.1692,,0.00%,,,,
009925,博时恒利6个月持有期债券A,BSHL6GYCYQZQA,2021-12-03,1.0481,1.0481,0.25,0.34,0.61,-1.59,0.79,3.35,,,2.31,4.81,2020-09-24,1,4.5282,0.60%,0.06%,1,0.06%,1,
009921,鹏华年年红一年持有期债券C,PHNNHYNCYQZQC,2021-12-03,1.0466,1.0466,0.01,0.06,0.41,0.81,2,4.62,,,4.12,4.66,2020-08-24,1,3.3765,,0.00%,,,,
009920,鹏华年年红一年持有期债券A,PHNNHYNCYQZQA,2021-12-03,1.0505,1.0505,0.01,0.07,0.44,0.87,2.14,4.92,,,4.39,5.05,2020-08-24,1,3.6838,0.80%,0.08%,1,0.08%,1,
009919,上银核心成长混合C,SYHXCZHHC,2021-12-03,0.90,0.90,0.56,-1.48,3.38,-6.90,-5.93,-9.45,,,-8.57,-10,2020-09-27,1,-9.6671,,0.00%,,,,
009918,上银核心成长混合A,SYHXCZHHA,2021-12-03,0.9034,0.9034,0.56,-1.48,3.40,-6.84,-5.78,-9.18,,,-8.31,-9.66,2020-09-27,1,-9.3753,1.50%,0.15%,1,0.15%,1,
009917,格林泓利增强债券C,GLHLZQZQC,2021-12-03,1.0241,1.0241,0,0.31,0.07,1.03,0.72,1.81,,,1.12,2.41,2020-08-05,1,-0.3889,,0.00%,,,,
009916,格林泓利增强债券A,GLHLZQZQA,2021-12-03,1.0295,1.0295,0,0.32,0.10,1.12,0.91,2.20,,,1.48,2.95,2020-08-05,1,0.0100,0.80%,0.08%,1,0.08%,1,
009914,富国成长动力混合,FGCZDLHH,2021-12-03,1.2180,1.2180,0.35,-0.36,3.66,2.41,8.59,15.65,,,12.63,21.80,2020-09-17,1,16.8137,1.50%,0.15%,1,0.15%,1,
009913,中信保诚成长动力混合A,ZXBCCZDLHHA,2021-12-03,1.6497,1.6497,0.28,0.65,1.72,6.17,45.42,63.43,,,54.84,64.97,2020-09-09,1,60.2281,1.50%,0.15%,1,0.15%,1,
009912,九泰天富改革混合C,JTTFGGHHC,2021-12-03,1.0660,1.0660,0.47,0.76,3.09,0.85,8.89,17.01,,,13.40,12.80,2020-09-18,1,5.5951,,0.00%,,,,
009910,嘉实动力先锋混合C,JSDLXFHHC,2021-12-03,1.0967,1.0967,-0.01,0.01,4.50,8.98,8.54,9.63,,,4.68,9.67,2020-11-23,1,3.91,,0.00%,,,,
009909,嘉实动力先锋混合A,JSDLXFHHA,2021-12-03,1.1061,1.1061,0,0.04,4.57,9.21,8.98,10.55,,,5.48,10.61,2020-11-23,1,4.69,1.50%,0.15%,1,0.15%,1,
009908,湘财长泽灵活配置混合C,XCCZLHPZHHC,2021-12-03,1.2152,1.2152,1.02,1.49,0.60,-5.99,16.35,14.66,,,12.66,21.52,2020-08-13,1,24.5055,,0.00%,,,,
009907,湘财长泽灵活配置混合A,XCCZLHPZHHA,2021-12-03,1.2233,1.2233,1.03,1.50,0.65,-5.86,16.66,15.25,,,13.20,22.33,2020-08-13,1,25.1322,1.50%,0.15%,1,0.15%,1,
009905,民生加银中证200指数增强C,MSJYZZ200ZSZQC,2021-12-03,1.0573,1.0573,0.61,0.78,1.79,-1.48,-1.95,,,,0.28,5.73,2020-12-16,1,5.18,,0.00%,,,,
009904,民生加银中证200指数增强A,MSJYZZ200ZSZQA,2021-12-03,1.0604,1.0604,0.62,0.79,1.81,-1.41,-1.80,,,,0.57,6.04,2020-12-16,1,5.45,1.50%,0.15%,1,0.15%,1,
009899,上银内需增长股票,SYNXZZGP,2021-12-03,0.9580,0.9580,1.16,-0.09,1.77,3.38,-15.19,-6.61,,,-10.82,-4.20,2020-08-24,1,-3.2111,1.50%,0.15%,1,0.15%,1,
009898,民生加银医药健康股票,MSJYYYJKGP,2021-12-03,0.8135,0.8135,-0.67,-2.90,0.52,-1.88,-19.78,-18.08,,,-21.03,-18.65,2020-08-28,1,-15.8272,1.50%,0.15%,1,0.15%,1,
009897,广发港股通成长精选股票C,GFGGTCZJXGPC,2021-12-03,0.9023,0.9023,-0.41,-2.05,-1.40,-8.20,-15.21,-10.03,,,-14.04,-9.77,2020-09-10,1,-5.4933,,0.00%,,,,
009896,广发港股通成长精选股票A,GFGGTCZJXGPA,2021-12-03,0.9068,0.9068,-0.41,-2.04,-1.36,-8.10,-15.03,-9.67,,,-13.72,-9.32,2020-09-10,1,-5.1110,1.50%,0.15%,1,0.15%,1,
